"Source","Group","File_Name","Sci_Name","Season","Common_Name"
"IUCN","MAMM","Sciurus_carolinensis_aoh.tif","Sciurus carolinensis",NA,"Gray Squirrel"
"IUCN","MAMM","Sciurus_niger_aoh.tif","Sciurus niger",NA,"Fox Squirrel"
"IUCN","MAMM","Sorex_arcticus_aoh.tif","Sorex arcticus",NA,"Arctic Shrew"
"IUCN","MAMM","Sorex_bendirii_aoh.tif","Sorex bendirii",NA,"Marsh Shrew"
"IUCN","MAMM","Sorex_cinereus_aoh.tif","Sorex cinereus",NA,"Cinereus Shrew"
"IUCN","MAMM","Sorex_dispar_aoh.tif","Sorex dispar",NA,"Long-Tailed Shrew"
"IUCN","MAMM","Sorex_fumeus_aoh.tif","Sorex fumeus",NA,"Smoky Shrew"
"IUCN","MAMM","Sorex_haydeni_aoh.tif","Sorex haydeni",NA,"Prairie Shrew"
"IUCN","MAMM","Sorex_hoyi_aoh.tif","Sorex hoyi",NA,"Pygmy Shrew"
"IUCN","MAMM","Sorex_maritimensis_aoh.tif","Sorex maritimensis",NA,"Maritime Shrew"
"IUCN","MAMM","Sorex_merriami_aoh.tif","Sorex merriami",NA,NA
"IUCN","MAMM","Sorex_monticolus_aoh.tif","Sorex monticolus",NA,"Montane Shrew"
"IUCN","MAMM","Sorex_palustris_aoh.tif","Sorex palustris",NA,"American Water Shrew"
"IUCN","MAMM","Sorex_preblei_aoh.tif","Sorex preblei",NA,NA
"IUCN","MAMM","Sorex_rohweri_aoh.tif","Sorex rohweri",NA,NA
"IUCN","MAMM","Sorex_trowbridgii_aoh.tif","Sorex trowbridgii",NA,"Trowbridge's Shrew"
"IUCN","MAMM","Sorex_tundrensis_aoh.tif","Sorex tundrensis",NA,"Tundra Shrew"
"IUCN","MAMM","Sorex_ugyunak_aoh.tif","Sorex ugyunak",NA,NA
"IUCN","MAMM","Sorex_vagrans_aoh.tif","Sorex vagrans",NA,"Vagrant Shrew"
"IUCN","MAMM","Spilogale_gracilis_aoh.tif","Spilogale gracilis",NA,"Western Spotted Skunk"
"IUCN","MAMM","Spilogale_putorius_aoh.tif","Spilogale putorius",NA,"Eastern Spotted Skunk"
"IUCN","MAMM","Sylvilagus_floridanus_aoh.tif","Sylvilagus floridanus",NA,"Eastern Cottontail"
"IUCN","MAMM","Sylvilagus_nuttallii_aoh.tif","Sylvilagus nuttallii",NA,"Mountain Cottontail"
"IUCN","MAMM","Synaptomys_borealis_aoh.tif","Synaptomys borealis",NA,"Northern Bog Lemming"
"IUCN","MAMM","Synaptomys_cooperi_aoh.tif","Synaptomys cooperi",NA,"Southern Bog Lemming"
"IUCN","MAMM","Tamias_striatus_aoh.tif","Tamias striatus",NA,"Eastern Chipmunk"
"IUCN","MAMM","Tamiasciurus_douglasii_aoh.tif","Tamiasciurus douglasii",NA,"Douglas Squirrel"
"IUCN","MAMM","Tamiasciurus_hudsonicus_aoh.tif","Tamiasciurus hudsonicus",NA,"American Red Squirrel"
"IUCN","MAMM","Taxidea_taxus_aoh.tif","Taxidea taxus",NA,"American Badger"
"IUCN","MAMM","Thomomys_talpoides_aoh.tif","Thomomys talpoides",NA,"Northern Pocket Gopher"
"IUCN","MAMM","Urocitellus_columbianus_aoh.tif","Urocitellus columbianus",NA,"Columbian Ground Squirrel"
"IUCN","MAMM","Urocitellus_parryii_aoh.tif","Urocitellus parryii",NA,"Arctic Ground Squirrel"
"IUCN","MAMM","Urocitellus_richardsonii_aoh.tif","Urocitellus richardsonii",NA,"Richardson's Ground Squirrel"
"IUCN","MAMM","Urocyon_cinereoargenteus_aoh.tif","Urocyon cinereoargenteus",NA,"Gray Fox"
"IUCN","MAMM","Ursus_americanus_aoh.tif","Ursus americanus",NA,"American Black Bear"
"IUCN","MAMM","Ursus_arctos_aoh.tif","Ursus arctos",NA,"Brown Bear"
"IUCN","MAMM","Ursus_maritimus_aoh.tif","Ursus maritimus",NA,"Polar Bear"
"IUCN","MAMM","Vulpes_lagopus_aoh.tif","Vulpes lagopus",NA,"Arctic Fox"
"IUCN","MAMM","Vulpes_velox_aoh.tif","Vulpes velox",NA,"Swift Fox"
"IUCN","MAMM","Vulpes_vulpes_aoh.tif","Vulpes vulpes",NA,"Red Fox"
"IUCN","MAMM","Zapus_hudsonius_aoh.tif","Zapus hudsonius",NA,"Meadow Jumping Mouse"
"IUCN","MAMM","Zapus_princeps_aoh.tif","Zapus princeps",NA,NA
"IUCN","MAMM","Zapus_trinotatus_aoh.tif","Zapus trinotatus",NA,"Pacific Jumping Mouse"
"IUCN","REPT","Caretta_caretta_aoh.tif","Caretta caretta",NA,"Loggerhead Turtle"
"IUCN","REPT","Charina_bottae_aoh.tif","Charina bottae",NA,NA
"IUCN","REPT","Chelonia_mydas_aoh.tif","Chelonia mydas",NA,"Green Sea Turtle"
"IUCN","REPT","Contia_tenuis_aoh.tif","Contia tenuis",NA,NA
"IUCN","REPT","Crotalus_oreganus_aoh.tif","Crotalus oreganus",NA,NA
"IUCN","REPT","Crotalus_viridis_aoh.tif","Crotalus viridis",NA,"Western Rattlesnake"
"IUCN","REPT","Dermochelys_coriacea_aoh.tif","Dermochelys coriacea",NA,"Leatherback Sea Turtle"
"IUCN","REPT","Diadophis_punctatus_aoh.tif","Diadophis punctatus",NA,"Ringneck Snake"
"IUCN","REPT","Elgaria_coerulea_aoh.tif","Elgaria coerulea",NA,NA
"IUCN","REPT","Eretmochelys_imbricata_aoh.tif","Eretmochelys imbricata",NA,"Hawksbill Sea Turtle"
"IUCN","REPT","Heterodon_nasicus_aoh.tif","Heterodon nasicus",NA,NA
"IUCN","REPT","Heterodon_platirhinos_aoh.tif","Heterodon platirhinos",NA,NA
"IUCN","REPT","Hypsiglena_torquata_aoh.tif","Hypsiglena torquata",NA,"Night Snake"
"IUCN","REPT","Lepidochelys_olivacea_aoh.tif","Lepidochelys olivacea",NA,"Pacific Ridley"
"IUCN","REPT","Nerodia_sipedon_aoh.tif","Nerodia sipedon",NA,NA
"IUCN","REPT","Opheodrys_vernalis_aoh.tif","Opheodrys vernalis",NA,NA
"IUCN","REPT","Pantherophis_gloydi_aoh.tif","Pantherophis gloydi",NA,NA
"IUCN","REPT","Pantherophis_obsoletus_aoh.tif","Pantherophis obsoletus",NA,"Western Rat Snake"
"IUCN","REPT","Phrynosoma_hernandesi_aoh.tif","Phrynosoma hernandesi",NA,NA
"IUCN","REPT","Pituophis_catenifer_aoh.tif","Pituophis catenifer",NA,"Gopher Snake"
"IUCN","REPT","Plestiodon_fasciatus_aoh.tif","Plestiodon fasciatus",NA,NA
"IUCN","REPT","Plestiodon_septentrionalis_aoh.tif","Plestiodon septentrionalis",NA,NA
"IUCN","REPT","Plestiodon_skiltonianus_aoh.tif","Plestiodon skiltonianus",NA,"Western Skink"
"IUCN","REPT","Sistrurus_catenatus_aoh.tif","Sistrurus catenatus",NA,"Massasauga"
"IUCN","REPT","Storeria_occipitomaculata_aoh.tif","Storeria occipitomaculata",NA,NA
"IUCN","REPT","Thamnophis_butleri_aoh.tif","Thamnophis butleri",NA,NA
"IUCN","REPT","Thamnophis_elegans_aoh.tif","Thamnophis elegans",NA,"Western Terrestrial Garter Snake"
"IUCN","REPT","Thamnophis_ordinoides_aoh.tif","Thamnophis ordinoides",NA,NA
"IUCN","REPT","Thamnophis_radix_aoh.tif","Thamnophis radix",NA,NA
"IUCN","REPT","Thamnophis_sauritus_aoh.tif","Thamnophis sauritus",NA,"Eastern Ribbonsnake"
"IUCN","REPT","Thamnophis_sirtalis_aoh.tif","Thamnophis sirtalis",NA,NA
